"page_url","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","locator_domain","hours_of_operation","raw_address","record_id"
"https://www.dreamdoors.co.uk/kitchen-showrooms/stirling-perth","Stirling & Perth Kitchen Showroom","Unit 19 9 Munro Road Springkerse Industrial Estate","Stirling","<MISSING>","FK7 7XQ","UK","175","01786 236570","<MISSING>","56.11537","-3.91422","dreamdoors.co.uk","mon 9am – 5pm, tue 9am – 5pm, wed 9am – 5pm, thu 9am – 5pm, fri 9am – 5pm, sat 10am - 4pm, sun 10.30am - 4pm","<MISSING>","location_name:city"
